title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
"Администратор 1С ( серверы, базы данных)",,Алматы,ТОО WELDING COMPANY,,"Опыт администрирования; Умение работать с техническими специалистами и пользователями Ответственность, внимательность, системный подход.","Развёртывание и эксплуатация кластеров серверов 1С:Предприятие. Развёртывание и сопровождение кластеров баз данных. Настройка и управление правами доступа пользователей. Работа с веб-серверами (Apache, Nginx). Мониторинг доступности и производительности систем. Настройка технологического журнала: конфигурирование событий и уровней логирования, централизованный сбор логов, разбор инцидентов. Ведение журнала регистрации, управление лицензированием. Взаимодействие с разработчиками, системными администраторами и консультантами. Участие во внутренних IT проектах компании Будет плюсом: Опыт администрирования Linux. Знание стека отказоустойчивых кластеров PostgreSQL + Patroni. Опыт работы с Zabbix, Git, ring, ras, bash-скриптами, OneScript, Docker, devOps-инструменты.",,3–6 лет,,https://almaty.hh.kz/vacancy/132390050
РНР-разработчик,от 500 000 до 600 000 ₸ за месяц,Астана,ИП Match me,,"Наш клиент - крупный известный застройщик, работающий в Астане и Алматы со своим супермаркетом недвижимости. Сейчас, в свяжи с расширением команды, мы ищем Програмиста PHP для сайта и внутренних процессов компании. Вас ждет работа в стабильной и растущей компании с полностью белым оформлением, оплатой обедов и бонусами за проекты.  Основные задачи Подключение телефонии (SIP, REST API, интеграция с АТС). Подключение почты, мессенджеров, маркетплейсов, платёжных систем. Интеграция с 1С, складскими и бухгалтерскими системами. Подключение внешних API и вебхуков. Создание кастомных PHP/JS модулей для Б24 (например, отдельные обработчики Использование REST API Bitrix24 для интеграции и автоматизации нестандартных сценариев. Настройка кастомных отчётов и аналитики. Оптимизация производительности и структуры кода при больших объёмах данных  Требования Опыт работы от 3 лет в разработке на PHP (обязателен опыт интеграций и работы с Bitrix24). Уверенные знания PHP, JavaScript, MySQL, понимание принципов ООП. Опыт работы с REST API, вебхуками, интеграциями (телефония, почта, мессенджеры, платёжные системы). Навыки интеграции с 1С, складскими и бухгалтерскими системами. Понимание принципов безопасной разработки и защиты данных.  Условия График работы 5/2 с 9:00 до 18:00 Оклад 500-600 тысяч тенге на руки Обеды за счет компании Бонусы за проекты Только офис, другие форматы не предусмотрены",,,3–6 лет,,https://almaty.hh.kz/vacancy/131902825
Тестировщик (манульное),,Астана,ТОО IT Холдинг Kazdream,,"Тестирование продуктов; Функциональное, регрессионное, дымовое (smoke) и приёмочное тестирование новых модулей и доработок; Тестирование веб-интерфейсов, API, клиент-серверных взаимодействий и интеграций между модулями; Re-test исправленных дефектов и подтверждение готовности функциональности к релизу; Проверка работы системы в условиях закрытого контура и в экранированной подсети (по регламенту доступа); Документация и тест-дизайн:; Анализ требований, пользовательских сценариев и макетов, выявление неоднозначностей до старта разработки; Разработка и поддержка актуальности тест-кейсов и чек-листов для каждого модуля; Формирование матрицы покрытия критических бизнес-сценариев; Актуализация тестовой документации после изменений функциональности; Работа с дефектами; Регистрация дефектов в баг-трекере с полным описанием (шаги воспроизведения, ожидаемый/фактический результат, окружение, логи, скриншоты/видео); Классификация дефектов по приоритету и критичности, контроль сроков устранения по SLA; Участие в разборе первопричин дефектов и пост-мортемах по production-инцидентам; Взаимодействие с командой; Участие в планировании спринтов, груминге, демо и ретроспективах; Согласование критериев приёмки с аналитиками; передача дефектов и консультирование разработчиков; уточнение дизайн-макетов с UI/UX; Оценка рисков релиза и информирование менеджера проекта о готовности функциональности; Автоматизация (по мере готовности проекта и кандидата); Подготовка автоматизированных smoke- и регрессионных тестов для dev-среды Decard (доступна из интернета); Интеграция автотестов в CI/CD пайплайн совместно с DevOps; Автоматизация приоритетных пользовательских сценариев; Развитие процессов; Предложения по улучшению тестового покрытия и процессов QA; Актуализация стандартов оформления тест-кейсов и баг-репортов внутри команды;","Уверенное владение техниками тест-дизайна: эквивалентные классы, граничные значения, попарное тестирование, позитив/негатив, тестирование на основе состояний; Умение писать структурированные тест-кейсы и чек-листы, вести тестовую документацию; Уверенная работа с баг-трекинговыми системами (Jira или аналог) и системами ведения тест-кейсов (TestRail, Xray, Zephyr, Qase или аналог); Понимание клиент-серверной архитектуры, HTTP, REST API, работа с Postman (или Insomnia) — составление запросов, проверка ответов, работа с коллекциями; Базовый SQL на уровне SELECT с JOIN для проверки данных в БД (PostgreSQL/MSSQL); Навыки работы с DevTools браузера (Network, Console, Application) для анализа запросов и ошибок на фронте; Понимание и соблюдение требований к работе с закрытым контуром: NDA, разграничение доступов, правила обращения с PROD-данными; Soft skills; Внимательность к деталям и системное мышление; Умение аргументированно и структурированно описывать дефекты; Деловая коммуникация и конструктивное взаимодействие с разработчиками; Ответственность за качество результата, готовность эскалировать риски релиза; Будет плюсом (nice to have); Опыт автоматизации UI-тестов (Playwright — приоритетно, также Cypress, Selenium); Опыт автоматизации API-тестов (Postman/Newman, REST Assured, Pytest + requests); Опыт интеграции автотестов в CI/CD (GitLab CI / Jenkins); Опыт работы с системами СЭД/документооборота или государственными информационными системами; Опыт тестирования в условиях повышенных требований ИБ (экранированная подсеть, изолированные контуры, работа по ФЗ/гос.стандартам РК); Знание основ нагрузочного тестирования (JMeter / k6); ISTQB Foundation Level;",,1–3 года,,https://almaty.hh.kz/vacancy/132423073
Business Development Manager,,Алматы,ТОО Ракетная фирма,,,"Управление входящими запросами и пресейлом Глубокая квалификация сложных Enterprise-лидов и оценка бизнес-потенциала сделки. Анализ процессов клиента, выявление скрытых болей бизнеса и формирование ценностного предложения (Value Proposition). Лидирование пресейл-процесса: управление кросс-функциональной командой (технические архитекторы, продакты) для создания и защиты комплексных коммерческих предложений. Проведение переговоров с ЛПР первого уровня (СЕО, CTO, CIO, члены правления) и защита архитектуры решений. Полный контроль цикла сделки от первого контакта до успешного закрытия (Closing). Развитие ключевых клиентов (Account Management) Выстраивание долгосрочных партнерских отношений с топ-менеджментом текущих клиентов. Погружение в бизнес-цели заказчика, стратегическое планирование и развитие аккаунта. Инициация и закрытие сложных сделок по направлениям upsell / cross-sell. Управление клиентским опытом: контроль удовлетворенности на всех этапах delivery-процесса и синхронизация работы внутренних команд. Стратегический Business Development Реализация точечных outbound-стратегий (Account-Based Sales) для выхода на целевые банки и финансовые институты. Выступление в роли амбассадора компании: участие в профильных финтех-мероприятиях и конференциях региона. Глубокая аналитика рынка: мониторинг трендов банковского сектора и конкурентного ландшафта для адаптации стратегии продаж. Управление воронкой и прогнозирование Системное ведение воронки продаж в CRM, обеспечение идеальной гигиены данных по сделкам. Точное прогнозирование финансовых результатов (sales forecasting) и конверсий на каждом этапе воронки. Фиксация договоренностей и кристально ясный трекинг следующих шагов (Next Steps) по каждой сделке. Мы ожидаем: Опыт работы от 3–5 лет в Enterprise-продажах (B2B SaaS, заказная разработка, цифровые продукты, системная интеграция). Подтвержденный трек-рекорд: закрытые крупные сделки, выполнение квот и умение говорить о результатах в цифрах. Уверенный опыт переговоров с топ-менеджментом и понимание корпоративных процессов принятия решений. Способность управлять длинными циклами сделок (6–18 месяцев) в условиях высокой неопределенности. Системность, проактивность и готовность брать на себя ответственность за конечный финансовый результат. Уверенная ориентация в IT-продуктах и способность переводить технические термины в бизнес-выгоды. Будет плюсом: Практический опыт работы по структурированным методологиям сложных продаж (например, MEDDIC, Strategic Selling). Наработанный нетворк в банковском секторе и fintech-индустрии Центральной Азии. Понимание архитектуры высоконагруженных систем и процессов разработки ПО. Английский язык на рабочем уровне (для международных проектов).  Мы предлагаем: Конкурентный твердый оклад (обсуждаем индивидуально, отталкиваясь от ваших ожиданий) + прозрачная система бонусов (% от закрытых Enterprise-сделок) без верхнего потолка. Работу в сильной команде, создающей ИТ-продукты для крупнейших банков и финансовых институтов. Отсутствие микроменеджмента, возможность выстраивать процессы и быстрый рост зоны ответственности при выполнении таргетов. Гибридный формат работы. 8-часовой рабочий день (в промежутке 8:00–19:00, Алматы), обед — 1 час. Предоставим MacBook, при необходимости, а также гарнитуру для комфортной работы. Современный pet-friendly офис в формате уютного коттеджа с собственной территорией, баней и сауной. Прозрачную систему развития: чек-пойнты и аттестации 2 раза в год, доступ к обучающим ресурсам и компенсацию профильного обучения. Корпоративные мероприятия, реферальную программу и бонусную систему с корпоративным мерчем.",,3–6 лет,,https://almaty.hh.kz/vacancy/132158107
Content Marketing Coordinator,от 700 до 1 100 $ за месяц,,ICPED,,"Company Re-Store Services provides plumbing, restoration, and home improvement services in San Diego County.  Position Part-time remote role focused on content creation, Google Business Profile and social media and website updates.  Estimated workload 25–35 hours per month  Responsibilities • Publish 1-2 Google Business Profile updates per week • Gather project information and photos and update the website portfolio • Update website content to improve service page messaging • Prepare blog and educational content updates • Create and publish 1-2 social media post per week across company channels • Edit/design posts or coordinate with a designer as needed • Draft 1-2 email campaigns or updates per month • Develop topics, captions, and basic scripts for short-form videos and service-related video content • Prepare or update brochures, banners, flyers, case studies, or other marketing material - once a month • Maintain a simple content calendar and coordinate content needs, topics, photos, and updates with the team  Requirements • Advanced English • Strong writing, editing, and proofreading skills • Experience in content marketing, social media, email marketing, communications, or a similar role • Experience creating content for websites, blogs, social media, emails, short-form videos, and marketing materials • Professional experience working with companies in the United States  Preferred • Experience in construction, plumbing, restoration, home services, or home improvement in the USA • Experience managing content for Google Business Profile • Experience preparing basic marketing materials and social media content • Experience writing short-form video topics, captions, or scripts • Ability to gather raw information from the team and turn it into clear, customer-friendly content  Work format • Remote • Part-time • Flexible schedule • Reasonable availability during Pacific Time business hours  To apply Please send: • Resume • Short introduction • Examples of website content, blog posts, social media posts, emails, video content, or marketing materials Compensation: $700–$1,100 per month, depending on experience, English level, and portfolio.",,,1–3 года,,https://almaty.hh.kz/vacancy/132022897
Data Engineer / BI Engineer,,город республиканского значения Астана,ТОО ЦИТ Орлеу,,"уверенное знание SQL (обязательно); опыт работы с PostgreSQL или другими СУБД; понимание ETL/ELT процессов; опыт интеграции данных (API, базы, файлы); понимание архитектуры данных (OLTP / OLAP); опыт построения витрин данных; Будет плюсом: опыт работы с DWH / ClickHouse; знание Python (для обработки данных); опыт работы с очередями (Kafka, RabbitMQ); опыт построения data pipelines; Мы ожидаем: стабильные интеграции между системами; подготовленные и чистые данные для аналитики; высокая производительность работы с данными;","настройка интеграции данных между базами и системами; разработка ETL/ELT процессов (загрузка, очистка, трансформация данных); работа с API внешних систем; построение витрин данных (data marts); организация хранения данных (DWH); настройка регулярного обновления данных (scheduler, cron, очереди); обеспечение качества и целостности данных; оптимизация SQL-запросов и производительности БД; взаимодействие с backend-разработчиками;",,1–3 года,,https://almaty.hh.kz/vacancy/132459898
Backend-разработчик,,Алматы,ТОО Business Applications Solutions,,"Высшее техническое образование Опыт работы backend-разработчиком от 3 лет (Node.js) Уверенное знание Node.js и TypeScript Опыт разработки микросервисной архитектуры и высоконагруженных систем Опыт работы с REST API Опыт работы с PostgreSQL, Redis, RabbitMQ Опыт работы с Git Понимание принципов разработки масштабируемых систем Опыт работы в Agile-командах","Разработка и поддержка back-end приложений (Node.js, TypeScript) Проектирование масштабируемой архитектуры и написание чистого, поддерживаемого кода Разработка и интеграция RESTful API Работа с базами данных (PostgreSQL), кэшированием (Redis) и очередями (RabbitMQ) Оптимизация производительности приложений Интеграция с front-end сервисами Покрытие кода тестами Участие во всех этапах разработки: проектирование, разработка, тестирование, поддержка Взаимодействие с командой (frontend, дизайнеры, аналитики) Ведение технической документации",,1–3 года,,https://almaty.hh.kz/vacancy/132599185
Программист 1С,от 600 000 до 650 000 ₸ за месяц,Шымкент,"ТОО EUROPHARMA, ТМ (ТОО AK NIET GROUP)",,"Хорошее знание функционала платформы 1С: Предприятие 8.3. Знание языка программирования 1С. Знание системы обмена данными в 1с Опыт работы с типовыми решениями на базе 1С: Предприятие 8 (УТ, БП, УПП, ERP, KA). Диагностика и исправление типовых ошибок, возникающих во время разработки программного обеспечения. Умение работать с базами данных, понимание алгоритмов и структур данных, опыт разработки и отладки программного обеспечения Умение работать в команде.","Разработка, настройка и внедрение решений на платформе 1С (в основном 1С:Предприятие 8.x). Поддержка и оптимизация уже существующих решений и конфигураций. Выполнение задач по проектированию и реализации интерфейсов для пользователей и других систем. Создание отчетности и аналитики, настройка и оптимизация производительности системы. Управление процессами разработки, внедрения и тестирования на всех этапах жизненного цикла проекта. Взаимодействие с бизнес-аналитиками и заказчиками для уточнения требований и предложений по улучшению функционала. Мониторинг и обучение менее опытных разработчиков.",,1–3 года,,https://almaty.hh.kz/vacancy/129896976
Senior ML Engineer (LLM / RAG),,Алматы,ТОО Cybernet (Кибернет),,"Опыт в ML: 3–5 лет (из них минимум 1.5–2 года фокуса на NLP/LLM). LLM Stack: уверенное владение OpenAI, Gemini, Claude и open-source моделями (Qwen, Gemma). RAG & Vector DB: практический опыт с Milvus, Elasticsearch или аналогами. Глубокое понимание гибридного поиска. Backend: уверенный Python (async/await), опыт с FastAPI / Flask. Data: уверенный SQL и опыт построения пайплайнов для обработки текстовых данных. Инструменты: Docker, LangChain / LangGraph, понимание MLOps циклов. Английский язык: свободный технический (чтение документации, переписка). Будет плюсом: Опыт работы с MCP (Model Context Protocol) или аналогичными подходами. Опыт вывода LLM-решений в High-load production (10k+ RPS). Понимание trade-offs между качеством, скоростью и стоимостью инференса. Опыт развёртывания и оптимизации inference (vLLM, quantization).","Развивать RAG-системы: улучшать качество поиска (retrieval), внедрять и обучать модели ранжирования (re-ranking) и выстраивать пайплайны оценки (evaluation). Работать с LLM: проектировать сложные цепочки (LangGraph / LlamaIndex), внедрять Tool Usage и Function Calling для интеграции с внешними API. Локализовать модели: заниматься fine-tuning (LoRA / PEFT) мультиязычных моделей для специфических рынков (KZ, UZ). Оптимизировать Production: работать над снижением latency и стоимости инференса (vLLM, квантование, кэширование). Контролировать качество: внедрять методы борьбы с галлюцинациями и выстраивать автоматизированные метрики (Answer Accuracy, MRR, Recall@k). LLMOps: развивать процессы версионирования промптов, данных и моделей, настраивать CI/CD для ML-компонентов.",,3–6 лет,,https://almaty.hh.kz/vacancy/132566242
Fullstack разработчик (Java/Kotlin + Angular),,Астана,ТОО BTS Digital,,"Уверенное владение Java/Kotlin и Java Core Опыт разработки на Spring Boot (Spring MVC, Spring Data, Spring Security) Опыт разработки Web-приложений в роли fullstack-разработчика: React, Angular и другие. Знание современных возможностей CSS3 и HTML5 Понимание и применение принципов SOLID Знание и практическое применение паттернов проектирования (GoF, enterprise patterns) Опыт работы с реляционными и NoSQL базами данных. Желательно из тех, что у нас есть: PostgreSQL, Redis Опыт работы с брокерами сообщений Наш tech stack: Backend: Kotlin Spring Boot СУБД: PostgreSQL, Redis S3-storage: MinIO Infrastructure: Docker, Kubernetes OpenTracing для мониторинга Frontend: Angular TypeScript",,,3–6 лет,,https://almaty.hh.kz/vacancy/132531387
Junior Frontend Developer (Angular),,Алматы,Andersen,,"Andersen is hiring a Junior Frontend Developer (Angular) for a project building digital banking platforms, delivering web solutions for managing accounts, payments, and financial services. The customer is a financial institution providing a wide range of services for individual and corporate clients. The company is undergoing an active digital transformation, focusing on mobile and online banking, modernization of legacy systems, and implementation of scalable architectures. It is also investing in fintech solutions, API integrations, and the development of ecosystem-driven products, while continuously improving engineering practices and development processes. The project is focused on developing digital banking channels and building a modern online banking platform. It delivers web and mobile solutions for corporate clients, enabling efficient management of accounts, payments, transactions, and banking products. Responsibilities: Developing and maintaining the client-side of complex banking interfaces (personal accounts, dashboards, admin panels). Ensuring high performance and usability of interfaces. Implementing responsive and cross-browser user interfaces. Optimizing frontend performance to improve application load time and responsiveness. Participating in frontend architecture design. Conducting code reviews and following development standards. Participating in Agile team processes. Requirements: Experience in Angular development for 1+ years. Strong layout skills using HTML5, CSS (Tailwind), and SASS. Knowledge of JavaScript and TypeScript. Ability to write unit tests. Understanding of RESTful API principles. Knowledge of OOP and design patterns. Experience working with version control systems (Git). Level of English – from Intermediate and above. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.; The opportunity to change the project and/or develop expertise in an interesting business domain; Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee; The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities; Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated; Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies); Certification compensation (AWS, PMP, etc); Referral program; English courses; Private health insurance and compensation for sports activities. Join us!",,,1–3 года,,https://almaty.hh.kz/vacancy/132218859
SRE/Site Reliability Engineer,,Алматы,Kaspi.kz,,"Коммерческий опыт от 2+ лет; Знание и умение работать с SQL базами (Postgre, Oracle) Навык работы с linux системами Опыт работы с системами мониторинга, grafana, elastic, zabbix Знания kubernetes Опыт работы с docker Опыт работы с Python и Java тоже приветствуется Умение работать с Git","Мониторинг доступности IT систем и реализация отказоустойчивости Проведение исследования, диагностики и решение клиентский запросов на уровне 2-й линии поддержки. Моделирование ошибок и анализ выявленных проблем с функционированием сервисов. Формирование постановки задач разработчикам по устранению выявленных ошибок или доработок ПО. Разработка/доработка документации. Работа с Docker, Kubernetes Поддержка работоспособности приложений развернутых в Kubernetes Анализ и устранение ошибок в работе системы и выявление возможных рисков. Работа с система мониторинга (Prometheus/Ela) Grafana, Zabbix - Создание новых и улучшение существующих дэшбордов. Анализ, доработка и написание алертов. Коммуникация с командами разработки. Администрирование серверов linux Работа с СУБД: PostgreSQL, Oracle, MongoDB. Работа с вендорами",,3–6 лет,,https://almaty.hh.kz/vacancy/132513690
Системный аналитик,,город республиканского значения Астана,ТОО Коркем Телеком,,"понимание принципов работы API (REST) опыт работы с интеграциями умение декомпозировать требования до уровня задач для разработки опыт подготовки ТЗ / системной документации базовые знания SQL опыт взаимодействия с заказчиком Будет плюсом: опыт работы с AI/LLM знание UML / BPMN Важно: Мы ищем специалиста, который: умеет не только описывать бизнес-процессы, но и прорабатывать систему способен объяснить, как будет реализовано решение на техническом уровне самостоятельно собирает требования и доводит их до готовой постановки для разработки","Системный анализ (основной фокус): -декомпозиция требований до уровня: -API-контрактов -логики взаимодействия сервисов -проработка интеграций (REST) -участие в проектировании клиент-серверной архитектуры -работа с базами данных, написание SQL-запросов -подготовка и поддержка документации: -SRS / ТЗ -описание API -участие в проработке решений совместно с разработчиками -сопровождение разработки (уточнения, ответы на вопросы) -ведение базы знаний (Confluence / Jira) Бизнес-анализ (поддерживающий блок): -сбор и уточнение требований (интервью, встречи) -взаимодействие с заказчиком -формализация требований: -user stories -use cases -описание процессов AS-IS / TO-BE",,3–6 лет,,https://almaty.hh.kz/vacancy/132584082
Начинающий Сервис-инженер 1С.,от 150 000 до 300 000 ₸ за месяц,Алматы,ТОО СВБ Интеллект Технологии,,"Высшее/неоконченное высшее образование (экономическое, техническое, IT — приветствуется); умение самостоятельно учиться, искать информацию, обновлять свои знания; грамотная речь; работа в команде; стрессоустойчивость - придется много общаться с пользователями Как получить эту работу 1) Прочитать требования, реально оценить свои способности (это новая и сложная профессия и придется много учиться самостоятельно), потом откликнуться на эту вакансию; 2) Заполнить анкету (пришлем анкету после отклика); 3) Если данные нас удовлетворят, то отправим тестовое задание; 4) Если тестовое задание выполните, то пригласим на собеседование; 5) Пройти собеседование в нашем офисе; 6) В случае успешного собеседования возьмем Вас на двухнедельную стажировку; 7) Если на стажировке продемонстрируете свой потенциал (трудолюбие, любознательность и умение учиться), то дело в шляпе. Мы подпишем контракт на 3 года.",,,не требуется,,https://almaty.hh.kz/vacancy/132369242
Middle Backend Developer,,Алматы,ТОО MP Solutions,,,"Участие в проектировании и развитии backend сервисов в рамках существующей архитектуры платформы; Разработка и поддержка backend сервисов; Интеграция с внешними системами (поставщики, платёжные шлюзы, логистика); Участие в оптимизации производительности backend сервисов; Написание чистого, поддерживаемого кода и участие код-ревью; Участие в планировании и оценке задач, взаимодействие с командой разработки; Работа с базами данных и кэшами (написание запросов, оптимизация); Работа с логами, мониторингом и обработкой ошибок на уровне сервиса; Разработка новых и поддержка текущих функциональных модулей на Laravel; Реализация API по требованим, включая документацию и версионирование; Работа с асинхронной обработкой задач через RabbitMQ а рамках существующих решений; Оптимизация SQL-запросов и структуры PostgreSQL баз данных; Использование Redis для кэширования и очередей; Обеспечение тестируемости и покрытия кода unit и feature-тестами; Участие в CI/CD процессах; Участие в code review. Мы от вас ожидаем: Уверенное знание PHP 8, Laravel (10–12 версии); Опыт разработки RESTful API и понимание принципов SOLID; Уверенное знание PostgreSQL, понимание индексации, транзакций, изоляции и оптимизации запросов; Опыт работы с Redis (кэширование, pub/sub, очереди); RabbitMQ: очереди, топики, ретраи, dead-letter; Понимание принципов микросерисной архитектуры. Понимание принципов чистой архитектуры; Опыт написания и запуска автотестов (PHPUnit, Pest); Базовое понимание CI/CD процессов (GitLab CI или GitHub Actions; Опыт работы в Agile (Scrum/Kanban) команде; Способность разрабатывать и поддерживать backend сервисы в рамках существующей архитектуры; Умение решать технические задачи самостоятельно; Навык оценки задач и взаимодействия с командой; Навык отладки и профилирования backend-приложений; Навык написания чистого, тестируемого и поддерживаемого кода. Что вы получите, работая с нами: Материальная помощь к отпуску в размере должностного оклада (после 1 года работы) согласно положению об отпусках и социальной поддержке; Медицинская страховка для работника (после окончания испытательного срока). Этапы отбора: 1. Телефонное интервью с рекрутером; 2. Техническое собеседование с лидом; 3. Финальное собеседование с HR + PM.  Присоединяйтесь к нашей команде и вместе мы создадим будущее, полное инноваций и достижений!",,3–6 лет,,https://almaty.hh.kz/vacancy/132523311
Project Manager,,Каскелен,Учреждение SDU University,,"Высшее образование (IT, инженерия, менеджмент или смежные направления) Опыт работы Project Manager от 2–4 лет, желательно в IT или automation проектах Понимание процессов автоматизации и цифровой трансформации Опыт работы с Agile / Scrum / Waterfall методологиями Навыки работы с инструментами управления проектами (Jira, Trello, MS Project и др.) Базовое понимание систем интеграций (API, LMS, ERP будет преимуществом) Сильные аналитические и организационные навыки Умение вести несколько проектов одновременно Английский язык — Intermediate и выше (желательно) Коммуникабельность, ответственность, ориентация на результат Условия Официальное трудоустройство в соответствии с Трудовым кодексом Республики Казахстан График работы: понедельник – пятница, 08:30–17:30 (обеденный перерыв 12:30–13:30) Доступ к новой инновационной библиотеке на территории кампуса Скидка 50% на питание в университетской столовой Скидки на курсы английского языка Бесплатные услуги медицинского центра «Жанұя», расположенного на территории кампуса Бесплатные услуги Центра психологического консультирования для сотрудников","Управление проектами по автоматизации бизнес-процессов и образовательных систем Сбор и анализ требований от внутренних подразделений Разработка и реализация roadmap автоматизационных решений Координация работы IT-команды, подрядчиков и стейкхолдеров Контроль сроков, бюджета и качества выполнения проектов Внедрение систем автоматизации (LMS, ERP, CRM и др.) Оптимизация и цифровизация административных и академических процессов Подготовка технической и проектной документации, отчетности Управление рисками и контроль изменений в проектах Взаимодействие с поставщиками программных решений",,1–3 года,,https://almaty.hh.kz/vacancy/132674478
